ts_code,name
018162.OF,泰达宏利泰和稳健养老Y
018164.OF,泰达宏利养老目标2030一年持有Y
018161.OF,泰达宏利泰和养老(FOF)Y
017695.OF,招商添轩1年定开
872027.OF,广发资管多添利六个月持有A
872028.OF,广发资管多添利六个月持有C
017654.OF,创金合信全球芯片产业C
018030.OF,泓德新能源产业C
017981.OF,东财成长优选A
018134.OF,富国中证大数据产业联接A
017653.OF,创金合信全球芯片产业A
017946.OF,国富沪港深成长精选C
017467.OF,鑫元消费甄选A
017468.OF,鑫元消费甄选C
018135.OF,富国中证大数据产业联接C
017982.OF,东财成长优选C
018202.OF,中信建投添鑫宝C
017898.OF,海富通货币C
017899.OF,海富通货币D
018029.OF,泓德新能源产业A
513650.SH,标普500ETF基金
017063.OF,申万菱信乐成A
159676.SZ,创业板ETF增强
017064.OF,申万菱信乐成C
159672.SZ,主要消费ETF
017548.OF,天弘国证2000指数增强C
018186.OF,东方红益丰纯债C
018152.OF,长城核心优势C
018166.OF,东方红稳添利E
017547.OF,天弘国证2000指数增强A
017765.OF,大成均衡增长C
017764.OF,大成均衡增长A
017819.OF,万家CFETS0-3年政策性金融债C
017818.OF,万家CFETS0-3年政策性金融债A
017846.OF,国金中证1000指数增强A
017130.OF,国投瑞银比较优势一年持有A
017131.OF,国投瑞银比较优势一年持有C
017847.OF,国金中证1000指数增强C
017801.OF,汇添富战略精选中小盘市值3年持有A
017553.OF,交银瑞鑫六个月持有C
017802.OF,汇添富战略精选中小盘市值3年持有C
016899.OF,易方达中证上海环交所碳中和联接A
016450.OF,南方新材料C
017961.OF,招商趋势领航C
017960.OF,招商趋势领航A
017624.OF,农银瑞云增益6个月持有A
017625.OF,农银瑞云增益6个月持有C
017792.OF,工银瑞信泰丰一年
017976.OF,路博迈护航一年持有C
017833.OF,华夏中证港股通消费主题联接C
017999.OF,中欧融恒平衡C
017998.OF,中欧融恒平衡A
017832.OF,华夏中证港股通消费主题联接A
017589.OF,中泰天择稳健6个月持有A
017590.OF,中泰天择稳健6个月持有C
017218.OF,鹏华汽车产业A
017975.OF,路博迈护航一年持有A
016449.OF,南方新材料A
016900.OF,易方达中证上海环交所碳中和联接C
017219.OF,鹏华汽车产业C
017532.OF,平安研究优选A
017533.OF,平安研究优选C
508096.SH,中航京能光伏REIT
508028.SH,中信建投国家电投新能源REIT
017914.OF,国金鑫瑞C
016491.OF,华安事件驱动量化策略C
870006.OF,广发资管盛世精选A
017080.OF,格林鑫利六个月持有C
872026.OF,广发资管盛世精选C
018104.OF,易方达中证港股通消费主题联接C
018103.OF,易方达中证港股通消费主题联接A
017079.OF,格林鑫利六个月持有A
872032.OF,广发资管弘利3个月滚动持有C
872031.OF,广发资管弘利3个月滚动持有A
017810.OF,湘财鑫享C
017809.OF,湘财鑫享A
016844.OF,红土创新稳益6个月持有A
016515.OF,申万菱信智能生活量化选股A
016516.OF,申万菱信智能生活量化选股C
017827.OF,兴证全球欣越C
017682.OF,东海鑫乐一年定开
017950.OF,景顺长城创业板50联接C
017949.OF,景顺长城创业板50联接A
016148.OF,融通通灿
017877.OF,汇添富新能源精选C
017948.OF,国富中小盘C
017826.OF,兴证全球欣越A
017876.OF,汇添富新能源精选A
018147.OF,建信新兴市场优选C
016845.OF,红土创新稳益6个月持有C
016770.OF,华安盈安稳健优选3个月持有A
018028.OF,嘉实中证高端装备细分50联接C
016771.OF,华安盈安稳健优选3个月持有C
017604.OF,华夏中证生物科技主题联接A
016116.OF,国联安恒盛3个月定开纯债
016208.OF,华泰柏瑞锦汇
017725.OF,百嘉同业存单指数7天持有
018027.OF,嘉实中证高端装备细分50联接A
017994.OF,方正富邦远见成长C
017596.OF,中银证券汇裕一年定开
018075.OF,长盛航天海工装备C
017993.OF,方正富邦远见成长A
018087.OF,鹏华双债增利C
016184.OF,长城鼎利一年定开
017605.OF,华夏中证生物科技主题联接C
018093.OF,国投瑞银顺意一年定开
017854.OF,易方达中证云计算与大数据主题联接C
017937.OF,易方达中证医疗联接A
016332.OF,长城产业臻选A
017554.OF,尚正同业存单指数7天持有
017838.OF,博时中债7-10年政策性金融债C
159685.SZ,1000增强ETF天弘
018042.OF,海富通稳固收益A
016701.OF,银华海外数字经济量化选股A
017938.OF,易方达中证医疗联接C
561920.SH,疫苗龙头ETF
017853.OF,易方达中证云计算与大数据主题联接A
017837.OF,博时中债7-10年政策性金融债A
016333.OF,长城产业臻选C
016702.OF,银华海外数字经济量化选股C
018090.OF,广发活期宝C
017907.OF,汇添富中证上海环交所碳中和联接A
017084.OF,鹏华安锦一年持有C
017552.OF,南方景气前瞻C
017750.OF,国投瑞银景气驱动C
016697.OF,华泰柏瑞上证50指数增强A
012350.OF,万家元贞量化选股A
017551.OF,南方景气前瞻A
017749.OF,国投瑞银景气驱动A
017855.OF,华夏中证石化产业联接A
017619.OF,鑫元添鑫回报6个月持有A
017733.OF,中金中证1000指数增强A
017166.OF,易米低碳经济C
017894.OF,汇添富纳斯达克生物科技联接A
017895.OF,汇添富纳斯达克生物科技联接C
017908.OF,汇添富中证上海环交所碳中和联接C
017431.OF,嘉实全球创新龙头C
017977.OF,信澳优享生活A
012351.OF,万家元贞量化选股C
017734.OF,中金中证1000指数增强C
016698.OF,华泰柏瑞上证50指数增强C
017165.OF,易米低碳经济A
017951.OF,汇添富纳斯达克生物科技联接美元现汇
017083.OF,鹏华安锦一年持有A
017620.OF,鑫元添鑫回报6个月持有C
017952.OF,汇添富纳斯达克生物科技联接美元现钞
017430.OF,嘉实全球创新龙头美元
017429.OF,嘉实全球创新龙头A
017856.OF,华夏中证石化产业联接C
017978.OF,信澳优享生活C
018076.OF,光大保德信健康优加C
018098.OF,博时富发纯债C
018077.OF,光大优势C
018091.OF,博时利发纯债C
016243.OF,广发成长领航一年持有A
014449.OF,富国融丰两年定开A
014450.OF,富国融丰两年定开C
016244.OF,广发成长领航一年持有C
018082.OF,光大产业新动力C
016111.OF,鹏华丰尊
018037.OF,泰康宏泰回报C
017773.OF,大成消费主题C
018092.OF,兴银现金添利C
008589.OF,大成景润C
017739.OF,大成财富管理2020C
018004.OF,广发优质生活C
017968.OF,华富科技动能C
017772.OF,大成景阳领先C
018057.OF,金鹰行业优势C
016659.OF,兴华安裕利率债C
016658.OF,兴华安裕利率债A
017769.OF,博时信享一年持有A
016884.OF,山西证券裕鑫180天持有C
015734.OF,红塔红土信息产业精选A
015735.OF,红塔红土信息产业精选C
017567.OF,惠升中债0-3年政策性金融债C
018035.OF,国泰国证绿色电力联接C
017770.OF,博时信享一年持有C
016883.OF,山西证券裕鑫180天持有A
016834.OF,东方红共赢甄选一年持有A
016835.OF,东方红共赢甄选一年持有C
016855.OF,汇添富稳福60天滚动中短债B
018058.OF,汇添富深证300ETF联接C
017566.OF,惠升中债0-3年政策性金融债A
018061.OF,汇添富中证上海国企ETF联接C
018034.OF,国泰国证绿色电力联接A
016978.OF,博时均衡优选A
014026.OF,易方达优选星汇六个月持有A
016660.OF,招商和惠养老2045五年持有
018041.OF,财通资管鑫逸E
562550.SH,绿电ETF
017660.OF,汇添富稳丰中短债7个月C
017414.OF,易方达安盈回报C
017420.OF,易方达裕祥回报C
017202.OF,山西证券丰盈180天滚动持有中短债C
017139.OF,国投瑞银顺立纯债
017651.OF,中航华证商飞高端制造产业主题A
017652.OF,中航华证商飞高端制造产业主题C
016927.OF,诺德惠享稳健三个月持有
016046.OF,华商研究回报一年持有C
016045.OF,华商研究回报一年持有A
017142.OF,华宝远见回报A
017201.OF,山西证券丰盈180天滚动持有中短债A
017143.OF,华宝远见回报C
018040.OF,财通资管鑫锐E
014027.OF,易方达优选星汇六个月持有C
017659.OF,汇添富稳丰中短债7个月A
016979.OF,博时均衡优选C
017921.OF,中海医疗保健C
017087.OF,嘉实ESG可持续投资C
017798.OF,易方达恒固18个月A
016759.OF,东吴添利三个月定开A
016760.OF,东吴添利三个月定开C
017915.OF,中海消费主题精选C
159653.SZ,ESG300ETF
017086.OF,嘉实ESG可持续投资A
017799.OF,易方达恒固18个月C
017796.OF,合煦智远稳进纯债A
017797.OF,合煦智远稳进纯债C
018023.OF,华商上游产业C
017879.OF,华安匠心甄选C
017942.OF,银华尊和养老目标日期2045三年持有Y
159689.SZ,中证消费ETF
017509.OF,红土创新丰睿中短债A
017878.OF,华安匠心甄选A
017556.OF,招商安凯
017510.OF,红土创新丰睿中短债C
016581.OF,嘉实上海金联接A
016582.OF,嘉实上海金联接C
017437.OF,华宝纳斯达克精选C
016605.OF,财通资管臻享成长A
016606.OF,财通资管臻享成长C
018003.OF,南方兴盛先锋C
017102.OF,大摩数字经济A
017919.OF,中欧中证1000指数增强A
017920.OF,中欧中证1000指数增强C
018009.OF,长盛医疗行业C
017436.OF,华宝纳斯达克精选A
017103.OF,大摩数字经济C
017966.OF,华富竞争力优选C
017969.OF,华富产业升级C
018008.OF,大成优选C
561170.SH,绿电50ETF
018010.OF,长盛电子信息产业C
016135.OF,嘉实优势成长C
017704.OF,兴业同业存单指数7天持有
017424.OF,华泰紫金先进制造A
015984.OF,金鹰碳中和A
017425.OF,华泰紫金先进制造C
017793.OF,国联安聚利39个月纯债
017048.OF,富安达产业优选A
017996.OF,万家沪深300成长联接A
015985.OF,金鹰碳中和C
017934.OF,国泰君安高端装备C
017492.OF,诺安货币D
017164.OF,英大延福养老2060三年持有
016998.OF,创金合信产业臻选平衡C
017412.OF,创金合信中证科创创业50指数增强A
017413.OF,创金合信中证科创创业50指数增强C
017049.OF,富安达产业优选C
017935.OF,国泰君安远见价值A
017939.OF,上银慧增利A
017997.OF,万家沪深300成长联接C
017933.OF,国泰君安高端装备A
017936.OF,国泰君安远见价值C
008576.OF,财通碳中和一年持有A
016985.OF,英大延福养老2035三年持有
017940.OF,上银慧增利E
016922.OF,英大延福养老2055三年持有
008577.OF,财通碳中和一年持有C
014699.OF,东方高端制造A
014700.OF,东方高端制造C
513110.SH,纳斯达克100ETF
017850.OF,交银启信A
017851.OF,交银启信C
016997.OF,创金合信产业臻选平衡A
017232.OF,工银瑞信稳润一年持有A
017718.OF,嘉实多盈C
017862.OF,华夏中证100联接A
017233.OF,工银瑞信稳润一年持有C
017717.OF,嘉实多盈A
017845.OF,兴证全球优选积极三个月持有C
017863.OF,华夏中证100联接C
017844.OF,兴证全球优选积极三个月持有A
017422.OF,天弘安康颐睿一年持有C
015369.OF,国泰君安领航成长一年持有C
017925.OF,国金沪深300指数增强C
016026.OF,渤海汇金汇鑫益3个月定开
016712.OF,贝莱德欣悦丰利C
016711.OF,贝莱德欣悦丰利A
017803.OF,富国汇诚18个月A
017804.OF,富国汇诚18个月C
017639.OF,景顺长城景气优选一年持有A
017640.OF,景顺长城景气优选一年持有C
017979.OF,交银国企改革C
017737.OF,融通慧心A
017707.OF,建信阿尔法一年持有
017421.OF,天弘安康颐睿一年持有A
017738.OF,融通慧心C
018005.OF,光大新增长C
017860.OF,景顺长城致远A
017216.OF,国投瑞银策略智选A
017217.OF,国投瑞银策略智选C
015368.OF,国泰君安领航成长一年持有A
017861.OF,景顺长城致远C
017947.OF,国富港股通远见价值C
017955.OF,汇添富稳瑞30天滚动中短债B
016718.OF,中银中短债C
017085.OF,南方浩祥3个月持有
017995.OF,华宝事件驱动C
560090.SH,证券指数ETF
017956.OF,汇添富稳瑞30天滚动中短债D
016717.OF,中银中短债A
016547.OF,大成盛享一年持有A
017041.OF,富国碳中和A
017930.OF,华泰柏瑞交易货币D
018007.OF,招商瑞利C
017872.OF,汇添富收益快钱E
017042.OF,富国碳中和C
017820.OF,鹏华丰利C
016548.OF,大成盛享一年持有C
017776.OF,平安合顺1年定开
017857.OF,西藏东财时代优选A
017858.OF,西藏东财时代优选C
017843.OF,农银汇理景气优选C
017842.OF,农银汇理景气优选A
017957.OF,汇添富稳健鑫添益六个月持有C
017808.OF,南方恒泽18个月C
017944.OF,财通资管鸿利中短债E
017442.OF,华商鸿悦纯债
017967.OF,华富新能源C
017807.OF,南方恒泽18个月A
012482.OF,泓德医疗创新一年封闭C
017693.OF,国泰君安安平一年定开
159657.SZ,生物疫苗ETF
016765.OF,百嘉百盈纯债
016036.OF,汇添富鑫添盈一年持有A
017800.OF,招商恒鑫30个月
016865.OF,华泰紫金中证500指数增强A
012481.OF,泓德医疗创新一年封闭A
017811.OF,东方人工智能主题C
017874.OF,国金量化多策略C
560860.SH,工业有色ETF
016037.OF,汇添富鑫添盈一年持有C
016866.OF,华泰紫金中证500指数增强C
017941.OF,国投瑞银国家安全C
017719.OF,华夏消费臻选A
017720.OF,华夏消费臻选C
017893.OF,鹏华国证2000指数增强C
017892.OF,鹏华国证2000指数增强A
017945.OF,富国安益C
017612.OF,泰达宏利复兴伟业C
017598.OF,华夏景气驱动A
017061.OF,兴业聚福一年持有C
017599.OF,华夏景气驱动C
014223.OF,汇添富核心优选六个月持有C
014222.OF,汇添富核心优选六个月持有A
017060.OF,兴业聚福一年持有A
017716.OF,华宝量化选股C
017927.OF,华商新动力C
017584.OF,鑫元聚鑫收益增强D
017715.OF,华宝量化选股A
015991.OF,长城鑫利30天滚动中短债A
016221.OF,华夏聚恒优选三个月持有A
016222.OF,华夏聚恒优选三个月持有C
017744.OF,嘉实绿色主题A
017745.OF,嘉实绿色主题C
017415.OF,中泰元和价值精选A
016220.OF,华夏聚锐优选三个月持有C
015913.OF,华夏鼎安一年定开
016219.OF,华夏聚锐优选三个月持有A
015992.OF,长城鑫利30天滚动中短债C
017416.OF,中泰元和价值精选C
017900.OF,鹏华医药科技C
159671.SZ,稀有金属ETF基金
015962.OF,中融添安稳健养老一年持有
563030.SH,中证500ETF增强
017916.OF,国寿安保成长优选C
014168.OF,华安慧心楚选配置三年持有A
014169.OF,华安慧心楚选配置三年持有C
017203.OF,信诚薪金宝E
562860.SH,疫苗ETF
017926.OF,景顺长城政策性金融债C
017712.OF,浦银安盛货币D
017885.OF,长城久润C
017904.OF,博时景发纯债C
017456.OF,建信宁安30天持有中短债A
016578.OF,中银创新成长C
017790.OF,鹏华永瑞一年A
016377.OF,易米和丰C
017929.OF,前海开源沪港深新机遇C
016999.OF,上银聚嘉益一年定开
008329.OF,泰达宏利添盈两年定开A
016577.OF,中银创新成长A
017901.OF,国寿安保养老目标日期2030三年持有Y
017791.OF,鹏华永瑞一年C
017910.OF,博时富悦纯债C
017909.OF,国寿安保稳健养老一年Y
017457.OF,建信宁安30天持有中短债C
016376.OF,易米和丰A
017722.OF,华夏汽车产业C
017721.OF,华夏汽车产业A
008330.OF,泰达宏利添盈两年定开C
016253.OF,华夏景气成长一年持有C
017698.OF,华夏新材料龙头C
016747.OF,浦银安盛光耀优选C
016746.OF,浦银安盛光耀优选A
017697.OF,华夏新材料龙头A
016007.OF,招商中证消费电子主题联接A
016252.OF,华夏景气成长一年持有A
017911.OF,华泰柏瑞新经济沪港深C
017068.OF,申万菱信中证1000指数增强C
017067.OF,申万菱信中证1000指数增强A
016008.OF,招商中证消费电子主题联接C
017757.OF,银河新动能C
017762.OF,银河转型增长C
017760.OF,银河大国智造主题C
159678.SZ,中证500增强ETF
017880.OF,国寿安保薪金宝B
017870.OF,光大保德信消费主题C
017758.OF,银河智慧主题C
017761.OF,银河智联主题C
017730.OF,嘉实全球产业升级A
017759.OF,银河研究精选C
017325.OF,农银汇理鑫享稳健养老目标一年持有
017905.OF,国泰君安善吾养老目标日期2045五年持有Y
017906.OF,国泰君安善元稳健养老目标一年持有Y
017731.OF,嘉实全球产业升级C
159679.SZ,中证1000增强ETF
017173.OF,创金合信季安盈3个月持有C
017883.OF,博时富添纯债C
017172.OF,创金合信季安盈3个月持有A
